id;taxonID;scientificName;kingdom;phylum;class;order;family;genus;taxonRank;vernacularName;nomenclaturalCode;language;license;rightsHolder;accessRights;datasetID;datasetName
INBO_RL_AMP_2013_VAL_1;INBO_RL_AMP_2013_VAL_1;Alytes obstetricans;Animalia;Chordata;Amphibia;Anura;Alytidae;Alytes;species;Vroedmeesterpad;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_10;INBO_RL_AMP_2013_VAL_10;Pelophylax kl. esculentus;Animalia;Chordata;Amphibia;Anura;Ranidae;Pelophylax;infraspecificname;Bastaardkikker;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_11;INBO_RL_AMP_2013_VAL_11;Pelophylax lessonae;Animalia;Chordata;Amphibia;Anura;Ranidae;Pelophylax;species;Poelkikker;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_12;INBO_RL_AMP_2013_VAL_12;Pelophylax ridibundus;Animalia;Chordata;Amphibia;Anura;Ranidae;Pelophylax;species;Europese meerkikker;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_13;INBO_RL_AMP_2013_VAL_13;Rana arvalis;Animalia;Chordata;Amphibia;Anura;Ranidae;Rana;species;Heikikker;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_14;INBO_RL_AMP_2013_VAL_14;Rana temporaria;Animalia;Chordata;Amphibia;Anura;Ranidae;Rana;species;Bruine kikker;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_15;INBO_RL_AMP_2013_VAL_15;Salamandra salamandra;Animalia;Chordata;Amphibia;Caudata;Salamandridae;Salamandra;species;Vuursalamander;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_16;INBO_RL_AMP_2013_VAL_16;Triturus cristatus;Animalia;Chordata;Amphibia;Caudata;Salamandridae;Triturus;species;Kamsalamander;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_2;INBO_RL_AMP_2013_VAL_2;Bombina variegata;Animalia;Chordata;Amphibia;Anura;Bombinatoridae;Bombina;species;Geelbuikvuurpad;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_3;INBO_RL_AMP_2013_VAL_3;Bufo bufo;Animalia;Chordata;Amphibia;Anura;Bufonidae;Bufo;species;Gewone pad;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_4;INBO_RL_AMP_2013_VAL_4;Bufo calamita;Animalia;Chordata;Amphibia;Anura;Bufonidae;Bufo;species;Rugstreeppad;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_5;INBO_RL_AMP_2013_VAL_5;Hyla arborea;Animalia;Chordata;Amphibia;Anura;Hylidae;Hyla;species;Boomkikker;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_6;INBO_RL_AMP_2013_VAL_6;Ichthyosaura alpestris;Animalia;Chordata;Amphibia;Caudata;Salamandridae;Ichthyosaura;species;Alpenwatersalamander;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_7;INBO_RL_AMP_2013_VAL_7;Lissotriton helveticus;Animalia;Chordata;Amphibia;Caudata;Salamandridae;Lissotriton;species;Vinpootsalamander;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_8;INBO_RL_AMP_2013_VAL_8;Lissotriton vulgaris;Animalia;Chordata;Amphibia;Caudata;Salamandridae;Lissotriton;species;Kleine watersalamander;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_AMP_2013_VAL_9;INBO_RL_AMP_2013_VAL_9;Pelobates fuscus;Animalia;Chordata;Amphibia;Anura;Pelobatidae;Pelobates;species;Knoflookpad;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_1;INBO_RL_BIR_2004_VAL_1;Accipiter gentilis;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Accipiter;species;Havik;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_10;INBO_RL_BIR_2004_VAL_10;Aix sponsa;Animalia;Chordata;Aves;Anseriformes;Anatidae;Aix;species;Carolina-eend;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_100;INBO_RL_BIR_2004_VAL_100;Garrulus glandarius;Animalia;Chordata;Aves;Passeriformes;Corvidae;Garrulus;species;Gaai;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_101;INBO_RL_BIR_2004_VAL_101;Haematopus ostralegus;Animalia;Chordata;Aves;Charadriiformes;Haematopodidae;Haematopus;species;Scholekster;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_102;INBO_RL_BIR_2004_VAL_102;Himantopus himantopus;Animalia;Chordata;Aves;Charadriiformes;Recurvirostridae;Himantopus;species;Steltkluut;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_103;INBO_RL_BIR_2004_VAL_103;Hippolais icterina;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Hippolais;species;Spotvogel;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_104;INBO_RL_BIR_2004_VAL_104;Hippolais polyglotta;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Hippolais;species;Orpheusspotvogel;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_105;INBO_RL_BIR_2004_VAL_105;Hirundo rustica;Animalia;Chordata;Aves;Passeriformes;Hirundinidae;Hirundo;species;Boerenzwaluw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_106;INBO_RL_BIR_2004_VAL_106;Ixobrychus minutus;Animalia;Chordata;Aves;Pelecaniformes;Ardeidae;Ixobrychus;species;Woudaap;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_107;INBO_RL_BIR_2004_VAL_107;Jynx torquilla;Animalia;Chordata;Aves;Piciformes;Picidae;Jynx;species;Draaihals;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_108;INBO_RL_BIR_2004_VAL_108;Lanius collurio;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;species;Grauwe klauwier;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_109;INBO_RL_BIR_2004_VAL_109;Lanius excubitor;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;species;Klapekster;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_11;INBO_RL_BIR_2004_VAL_11;Alauda arvensis;Animalia;Chordata;Aves;Passeriformes;Alaudidae;Alauda;species;Veldleeuwerik;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_110;INBO_RL_BIR_2004_VAL_110;Lanius senator;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;species;Roodkopklauwier;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_111;INBO_RL_BIR_2004_VAL_111;Larus cachinnans;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;species;Pontische meeuw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_112;INBO_RL_BIR_2004_VAL_112;Larus canus;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;species;Stormmeeuw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_113;INBO_RL_BIR_2004_VAL_113;Larus fuscus;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;species;Kleine mantelmeeuw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_114;INBO_RL_BIR_2004_VAL_114;Larus marinus;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;species;Grote mantelmeeuw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_115;INBO_RL_BIR_2004_VAL_115;Larus melanocephalus;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;species;Zwartkopmeeuw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_116;INBO_RL_BIR_2004_VAL_116;Larus michahellis;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;species;Geelpootmeeuw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_117;INBO_RL_BIR_2004_VAL_117;Larus ridibundus;Animalia;Chordata;Aves;Charadriiformes;Laridae;Larus;species;Kokmeeuw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_118;INBO_RL_BIR_2004_VAL_118;Limosa limosa;Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Limosa;species;Grutto;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_119;INBO_RL_BIR_2004_VAL_119;Locustella luscinioides;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Locustella;species;Snor;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_12;INBO_RL_BIR_2004_VAL_12;Alcedo atthis;Animalia;Chordata;Aves;Coraciiformes;Alcedinidae;Alcedo;species;IJsvogel;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_120;INBO_RL_BIR_2004_VAL_120;Locustella naevia;Animalia;Chordata;Aves;Passeriformes;Sylviidae;Locustella;species;Sprinkhaanzanger;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_121;INBO_RL_BIR_2004_VAL_121;Loxia curvirostra;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Loxia;species;Kruisbek;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_122;INBO_RL_BIR_2004_VAL_122;Loxia pytyopsittacus;Animalia;Chordata;Aves;Passeriformes;Fringillidae;Loxia;species;Grote kruisbek;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_123;INBO_RL_BIR_2004_VAL_123;Lullula arborea;Animalia;Chordata;Aves;Passeriformes;Alaudidae;Lullula;species;Boomleeuwerik;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_124;INBO_RL_BIR_2004_VAL_124;Luscinia megarhynchos;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Luscinia;species;Nachtegaal;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_125;INBO_RL_BIR_2004_VAL_125;Luscinia svecica;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Luscinia;species;Blauwborst;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_126;INBO_RL_BIR_2004_VAL_126;Merops apiaster;Animalia;Chordata;Aves;Coraciiformes;Meropidae;Merops;species;Bijeneter;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_127;INBO_RL_BIR_2004_VAL_127;Milvus migrans;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Milvus;species;Zwarte wouw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_128;INBO_RL_BIR_2004_VAL_128;Milvus milvus;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Milvus;species;Rode wouw;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_129;INBO_RL_BIR_2004_VAL_129;Motacilla alba;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;species;Witte kwikstaart;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_13;INBO_RL_BIR_2004_VAL_13;Alopochen aegyptiacus;Animalia;Chordata;Aves;Anseriformes;Anatidae;Alopochen;species;Nijlgans;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_130;INBO_RL_BIR_2004_VAL_130;Motacilla cinerea;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;species;Grote gele kwikstaart;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_131;INBO_RL_BIR_2004_VAL_131;Motacilla flava;Animalia;Chordata;Aves;Passeriformes;Motacillidae;Motacilla;species;Gele kwikstaart;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_132;INBO_RL_BIR_2004_VAL_132;Muscicapa striata;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Muscicapa;species;Grauwe vliegenvanger;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_133;INBO_RL_BIR_2004_VAL_133;Netta rufina;Animalia;Chordata;Aves;Anseriformes;Anatidae;Netta;species;Krooneend;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_134;INBO_RL_BIR_2004_VAL_134;Nucifraga caryocatactes;Animalia;Chordata;Aves;Passeriformes;Corvidae;Nucifraga;species;Notenkraker;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_135;INBO_RL_BIR_2004_VAL_135;Numenius arquata;Animalia;Chordata;Aves;Charadriiformes;Scolopacidae;Numenius;species;Wulp;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_136;INBO_RL_BIR_2004_VAL_136;Nycticorax nycticorax;Animalia;Chordata;Aves;Pelecaniformes;Ardeidae;Nycticorax;species;Kwak;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_137;INBO_RL_BIR_2004_VAL_137;Oenanthe oenanthe;Animalia;Chordata;Aves;Passeriformes;Muscicapidae;Oenanthe;species;Tapuit;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_138;INBO_RL_BIR_2004_VAL_138;Oriolus oriolus;Animalia;Chordata;Aves;Passeriformes;Oriolidae;Oriolus;species;Wielewaal;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_139;INBO_RL_BIR_2004_VAL_139;Pandion haliaetus;Animalia;Chordata;Aves;Accipitriformes;Pandionidae;Pandion;species;Visarend;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_14;INBO_RL_BIR_2004_VAL_14;Anas acuta;Animalia;Chordata;Aves;Anseriformes;Anatidae;Anas;species;Pijlstaart;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_140;INBO_RL_BIR_2004_VAL_140;Panurus biarmicus;Animalia;Chordata;Aves;Passeriformes;Timaliidae;Panurus;species;Baardmannetje;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_141;INBO_RL_BIR_2004_VAL_141;Parus ater;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;species;Zwarte mees;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_142;INBO_RL_BIR_2004_VAL_142;Parus caeruleus;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;species;Pimpelmees;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_143;INBO_RL_BIR_2004_VAL_143;Parus cristatus;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;species;Kuifmees;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_144;INBO_RL_BIR_2004_VAL_144;Parus major;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;species;Koolmees;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_145;INBO_RL_BIR_2004_VAL_145;Parus montanus;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;species;Matkop;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_146;INBO_RL_BIR_2004_VAL_146;Parus palustris;Animalia;Chordata;Aves;Passeriformes;Paridae;Parus;species;Glanskop;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_147;INBO_RL_BIR_2004_VAL_147;Passer domesticus;Animalia;Chordata;Aves;Passeriformes;Passeridae;Passer;species;Huismus;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_148;INBO_RL_BIR_2004_VAL_148;Passer montanus;Animalia;Chordata;Aves;Passeriformes;Passeridae;Passer;species;Ringmus;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_149;INBO_RL_BIR_2004_VAL_149;Perdix perdix;Animalia;Chordata;Aves;Galliformes;Phasianidae;Perdix;species;Patrijs;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_15;INBO_RL_BIR_2004_VAL_15;Anas clypeata;Animalia;Chordata;Aves;Anseriformes;Anatidae;Anas;species;Slobeend;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_150;INBO_RL_BIR_2004_VAL_150;Pernis apivorus;Animalia;Chordata;Aves;Accipitriformes;Accipitridae;Pernis;species;Wespendief;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
INBO_RL_BIR_2004_VAL_151;INBO_RL_BIR_2004_VAL_151;Phalacrocorax carbo;Animalia;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Phalacrocorax;species;Aalscholver;ICZN;en;http://creativecommons.org/publicdomain/zero/1.0/;INBO;https://www.inbo.be/en/norms-data-use;https://doi.org/10.15468/8tk3tk;Validated Red Lists of Flanders, Belgium
