id	locationID	locality	countryCode	occurrenceStatus	threatStatus	establishmentMeans	eventDate	source	occurrenceRemarks
INBO_RL_AMP_2013_VAL_1	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2013	Jooris et al. (2012)	Bedreigd
INBO_RL_AMP_2013_VAL_10	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2013	Jooris et al. (2012)	Momenteel niet in gevaar
INBO_RL_AMP_2013_VAL_11	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2013	Jooris et al. (2012)	Bijna in gevaar
INBO_RL_AMP_2013_VAL_12	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2013	Jooris et al. (2012)	Momenteel niet in gevaar
INBO_RL_AMP_2013_VAL_13	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2013	Jooris et al. (2012)	Kwetsbaar
INBO_RL_AMP_2013_VAL_14	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2013	Jooris et al. (2012)	Momenteel niet in gevaar
INBO_RL_AMP_2013_VAL_15	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2013	Jooris et al. (2012)	Kwetsbaar
INBO_RL_AMP_2013_VAL_16	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2013	Jooris et al. (2012)	Kwetsbaar
INBO_RL_AMP_2013_VAL_2	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2013	Jooris et al. (2012)	Regionaal uitgestorven
INBO_RL_AMP_2013_VAL_3	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2013	Jooris et al. (2012)	Momenteel niet in gevaar
INBO_RL_AMP_2013_VAL_4	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2013	Jooris et al. (2012)	Kwetsbaar
INBO_RL_AMP_2013_VAL_5	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2013	Jooris et al. (2012)	Ernstig bedreigd
INBO_RL_AMP_2013_VAL_6	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2013	Jooris et al. (2012)	Momenteel niet in gevaar
INBO_RL_AMP_2013_VAL_7	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2013	Jooris et al. (2012)	Momenteel niet in gevaar
INBO_RL_AMP_2013_VAL_8	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2013	Jooris et al. (2012)	Momenteel niet in gevaar
INBO_RL_AMP_2013_VAL_9	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2013	Jooris et al. (2012)	Ernstig bedreigd
INBO_RL_BIR_2004_VAL_1	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_10	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_100	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_101	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_102	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_103	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_104	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_105	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Achteruitgaand
INBO_RL_BIR_2004_VAL_106	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_107	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_108	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_109	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_11	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_110	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_111	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_112	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_113	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_114	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_115	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_116	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_117	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_118	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_119	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_12	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_120	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_121	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2004	Devos et al. (2004)	Onvoldoende gekend
INBO_RL_BIR_2004_VAL_122	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_123	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_124	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_125	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_126	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_127	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_128	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_129	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_13	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_130	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_131	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Achteruitgaand
INBO_RL_BIR_2004_VAL_132	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_133	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_134	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_135	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_136	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_137	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_138	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_139	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_14	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_140	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_141	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_142	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_143	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_144	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_145	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_146	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_147	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Achteruitgaand
INBO_RL_BIR_2004_VAL_148	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Achteruitgaand
INBO_RL_BIR_2004_VAL_149	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_15	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_150	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_151	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_152	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_153	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2004	Devos et al. (2004)	Uitgestorven
INBO_RL_BIR_2004_VAL_154	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_155	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_156	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_157	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_158	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_159	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_16	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_160	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_161	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_162	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_163	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_164	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_165	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_166	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_167	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_168	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_169	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_17	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_170	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_171	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_172	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_173	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_174	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_175	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_176	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_177	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Achteruitgaand
INBO_RL_BIR_2004_VAL_178	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_179	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_18	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_180	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_181	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2004	Devos et al. (2004)	Onvoldoende gekend
INBO_RL_BIR_2004_VAL_182	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_183	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_184	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_185	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_186	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_187	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_188	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_189	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_19	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_190	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_191	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_192	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_193	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_194	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_195	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_196	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_197	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_198	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_199	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_2	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_20	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_200	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_201	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2004	Devos et al. (2004)	Uitgestorven
INBO_RL_BIR_2004_VAL_202	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_203	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_204	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_205	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_206	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_207	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_208	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_209	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_21	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_210	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2004	Devos et al. (2004)	Uitgestorven
INBO_RL_BIR_2004_VAL_211	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_22	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_23	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_24	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2004	Devos et al. (2004)	Uitgestorven
INBO_RL_BIR_2004_VAL_25	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_26	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_27	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_28	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_29	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_3	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_30	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_31	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_32	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_33	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_34	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_35	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_36	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_37	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_38	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_39	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_4	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_40	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_41	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_42	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_43	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2004	Devos et al. (2004)	Kwetsbaar
INBO_RL_BIR_2004_VAL_44	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Achteruitgaand
INBO_RL_BIR_2004_VAL_45	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_46	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_47	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_48	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_49	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_5	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2004	Devos et al. (2004)	Bedreigd
INBO_RL_BIR_2004_VAL_50	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_51	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_52	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2004	Devos et al. (2004)	Met uitsterven bedreigd
INBO_RL_BIR_2004_VAL_53	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_54	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2004	Devos et al. (2004)	Zeldzaam
INBO_RL_BIR_2004_VAL_55	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_56	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_57	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	2004	Devos et al. (2004)	Uitgestorven
INBO_RL_BIR_2004_VAL_58	ISO_3166:BE-VLG	Flanders	BE	present		introduced	2004	Devos et al. (2004)	Niet-inheemse broedvogel
INBO_RL_BIR_2004_VAL_59	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_6	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_60	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
INBO_RL_BIR_2004_VAL_61	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2004	Devos et al. (2004)	Momenteel niet bedreigd
INBO_RL_BIR_2004_VAL_62	ISO_3166:BE-VLG	Flanders	BE	present	NE		2004	Devos et al. (2004)	Onregelmatige broedvogel
