id	locationID	locality	countryCode	occurrenceStatus	threatStatus	establishmentMeans	eventDate	source	occurrenceRemarks
INBO_RL_AMP_1996_NONVAL_1	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1996	Bauwens and Claus (1996)	Bedreigd
INBO_RL_AMP_1996_NONVAL_10	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1996	Bauwens and Claus (1996)	Zeldzaam
INBO_RL_AMP_1996_NONVAL_11	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1996	Bauwens and Claus (1996)	Momenteel niet bedreigd
INBO_RL_AMP_1996_NONVAL_12	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1996	Bauwens and Claus (1996)	Momenteel niet bedreigd
INBO_RL_AMP_1996_NONVAL_13	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1996	Bauwens and Claus (1996)	Kwetsbaar
INBO_RL_AMP_1996_NONVAL_14	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1996	Bauwens and Claus (1996)	Zeldzaam
INBO_RL_AMP_1996_NONVAL_2	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1996	Bauwens and Claus (1996)	Uitgestorven in Vlaanderen
INBO_RL_AMP_1996_NONVAL_3	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1996	Bauwens and Claus (1996)	Momenteel niet bedreigd
INBO_RL_AMP_1996_NONVAL_4	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1996	Bauwens and Claus (1996)	Zeldzaam
INBO_RL_AMP_1996_NONVAL_5	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1996	Bauwens and Claus (1996)	Met uitsterven bedreigd
INBO_RL_AMP_1996_NONVAL_6	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1996	Bauwens and Claus (1996)	Momenteel niet bedreigd
INBO_RL_AMP_1996_NONVAL_7	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1996	Bauwens and Claus (1996)	Zeldzaam
INBO_RL_AMP_1996_NONVAL_8	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1996	Bauwens and Claus (1996)	Momenteel niet bedreigd
INBO_RL_AMP_1996_NONVAL_9	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1996	Bauwens and Claus (1996)	Bedreigd
INBO_RL_ANT_2013_NONVAL_1	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2003	Dekoninck et al. (2003)	Met uitsterven bedreigd
INBO_RL_ANT_2013_NONVAL_10	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_11	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_12	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2003	Dekoninck et al. (2003)	Sterk bedreigd
INBO_RL_ANT_2013_NONVAL_13	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2003	Dekoninck et al. (2003)	Met uitsterven bedreigd
INBO_RL_ANT_2013_NONVAL_14	ISO_3166:BE-VLG	Flanders	BE	present	NE		2003	Dekoninck et al. (2003)	Niet geëvalueerd
INBO_RL_ANT_2013_NONVAL_15	ISO_3166:BE-VLG	Flanders	BE	present	NE		2003	Dekoninck et al. (2003)	Niet geëvalueerd
INBO_RL_ANT_2013_NONVAL_16	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_17	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_18	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_19	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_2	ISO_3166:BE-VLG	Flanders	BE	present	NE		2003	Dekoninck et al. (2003)	Niet geëvalueerd
INBO_RL_ANT_2013_NONVAL_20	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2003	Dekoninck et al. (2003)	Geografisch beperkt
INBO_RL_ANT_2013_NONVAL_21	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_22	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_23	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2003	Dekoninck et al. (2003)	Bedreigd maar mate waarin ongekend
INBO_RL_ANT_2013_NONVAL_24	ISO_3166:BE-VLG	Flanders	BE	present	NE		2003	Dekoninck et al. (2003)	Niet geëvalueerd
INBO_RL_ANT_2013_NONVAL_25	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_26	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_27	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_28	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_29	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_3	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_30	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_31	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	2003	Dekoninck et al. (2003)	Geografisch beperkt
INBO_RL_ANT_2013_NONVAL_32	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2003	Dekoninck et al. (2003)	Sterk bedreigd
INBO_RL_ANT_2013_NONVAL_33	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_34	ISO_3166:BE-VLG	Flanders	BE	present	NE		2003	Dekoninck et al. (2003)	Niet geëvalueerd
INBO_RL_ANT_2013_NONVAL_35	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_36	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2003	Dekoninck et al. (2003)	Sterk bedreigd
INBO_RL_ANT_2013_NONVAL_37	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_38	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_39	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_4	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_40	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_41	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_42	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_43	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_44	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_45	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2003	Dekoninck et al. (2003)	Met uitsterven bedreigd
INBO_RL_ANT_2013_NONVAL_46	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2003	Dekoninck et al. (2003)	Met uitsterven bedreigd
INBO_RL_ANT_2013_NONVAL_47	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2003	Dekoninck et al. (2003)	Sterk bedreigd
INBO_RL_ANT_2013_NONVAL_48	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2003	Dekoninck et al. (2003)	Met uitsterven bedreigd
INBO_RL_ANT_2013_NONVAL_49	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_5	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2003	Dekoninck et al. (2003)	Bedreigd maar mate waarin ongekend
INBO_RL_ANT_2013_NONVAL_50	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2003	Dekoninck et al. (2003)	Bedreigd maar mate waarin ongekend
INBO_RL_ANT_2013_NONVAL_51	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2003	Dekoninck et al. (2003)	Sterk bedreigd
INBO_RL_ANT_2013_NONVAL_52	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	2003	Dekoninck et al. (2003)	Sterk bedreigd
INBO_RL_ANT_2013_NONVAL_53	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	2003	Dekoninck et al. (2003)	Met uitsterven bedreigd
INBO_RL_ANT_2013_NONVAL_54	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_55	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	2003	Dekoninck et al. (2003)	Momenteel niet bedreigd
INBO_RL_ANT_2013_NONVAL_6	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_7	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_8	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	2003	Dekoninck et al. (2003)	Kwetsbaar
INBO_RL_ANT_2013_NONVAL_9	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	2003	Dekoninck et al. (2003)	Bedreigd maar mate waarin ongekend
INBO_RL_BIR_1999_NONVAL_1	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_10	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_11	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_12	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_13	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_14	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_15	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_16	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1999	Devos and Anselin (1999)	Uitgestorven in Vlaanderen
INBO_RL_BIR_1999_NONVAL_17	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_18	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_19	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_2	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_20	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_21	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_22	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_23	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_24	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_25	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_26	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_27	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_28	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_29	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_3	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_30	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_31	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_32	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_33	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_34	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_35	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_36	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_37	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_38	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_39	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_4	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_40	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_41	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_42	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_43	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_44	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_45	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_46	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_47	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_48	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_49	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_5	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_50	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_51	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_52	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1999	Devos and Anselin (1999)	Uitgestorven in Vlaanderen
INBO_RL_BIR_1999_NONVAL_53	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_54	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_55	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_56	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_57	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_58	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_59	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_6	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1999	Devos and Anselin (1999)	Uitgestorven in Vlaanderen
INBO_RL_BIR_1999_NONVAL_60	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_61	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_62	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_63	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_BIR_1999_NONVAL_64	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_65	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_66	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_67	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_68	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1999	Devos and Anselin (1999)	Met uitsterven bedreigd
INBO_RL_BIR_1999_NONVAL_69	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1999	Devos and Anselin (1999)	Bedreigd
INBO_RL_BIR_1999_NONVAL_7	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_70	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1999	Devos and Anselin (1999)	Kwetsbaar
INBO_RL_BIR_1999_NONVAL_71	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1999	Devos and Anselin (1999)	Uitgestorven in Vlaanderen
INBO_RL_BIR_1999_NONVAL_8	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Achteruitgaand
INBO_RL_BIR_1999_NONVAL_9	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1999	Devos and Anselin (1999)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_1	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_10	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_100	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_101	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1995	Desender et al. (1995)	Met uitsterven bedreigd
INBO_RL_CAR_1995_NONVAL_102	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_103	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_104	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_105	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_106	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_107	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_108	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_109	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_11	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_110	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_111	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_112	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_113	ISO_3166:BE-VLG	Flanders	BE	present	DD	native	1995	Desender et al. (1995)	Waarschijnlijk bedreigd
INBO_RL_CAR_1995_NONVAL_114	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1995	Desender et al. (1995)	Bedreigd
INBO_RL_CAR_1995_NONVAL_115	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_116	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_117	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_118	ISO_3166:BE-VLG	Flanders	BE	present	EN	native	1995	Desender et al. (1995)	Bedreigd
INBO_RL_CAR_1995_NONVAL_119	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_12	ISO_3166:BE-VLG	Flanders	BE	present	NE		1995	Desender et al. (1995)	Niet geëvalueerd
INBO_RL_CAR_1995_NONVAL_120	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_121	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1995	Desender et al. (1995)	Uitgestorven in Vlaanderen
INBO_RL_CAR_1995_NONVAL_122	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_123	ISO_3166:BE-VLG	Flanders	BE	present	VU	native	1995	Desender et al. (1995)	Kwetsbaar
INBO_RL_CAR_1995_NONVAL_124	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_125	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_126	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_127	ISO_3166:BE-VLG	Flanders	BE	present	CR	native	1995	Desender et al. (1995)	Met uitsterven bedreigd
INBO_RL_CAR_1995_NONVAL_128	ISO_3166:BE-VLG	Flanders	BE	present	NE		1995	Desender et al. (1995)	Niet geëvalueerd
INBO_RL_CAR_1995_NONVAL_129	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_13	ISO_3166:BE-VLG	Flanders	BE	absent	RE	native	1995	Desender et al. (1995)	Uitgestorven in Vlaanderen
INBO_RL_CAR_1995_NONVAL_130	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_131	ISO_3166:BE-VLG	Flanders	BE	present	LC	native	1995	Desender et al. (1995)	Momenteel niet bedreigd
INBO_RL_CAR_1995_NONVAL_132	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
INBO_RL_CAR_1995_NONVAL_133	ISO_3166:BE-VLG	Flanders	BE	present	NT	native	1995	Desender et al. (1995)	Zeldzaam
